model,f_corona,g_feedback,d_ratio,theta,kTe_keV,tau_T,l_diss_local,fixed_xi,effective_albedo,eta,p_sc,A_model,A_required,l_s_over_l_diss,l_h_over_l_diss,intrinsic_seed_over_l_diss,reprocessed_seed_over_l_diss,returning_reflection_over_l_diss,downward_flux_model,reflected_flux_model_hemisphere,pair_production_rate_unit_ldiss2,pair_annihilation_rate,energy_log_residual,last_scatter_order,last_difmax,converged,max_scatter,hemisphere_mu_order,exact_angles,root_method,root_iterations
compPSc-fg,0.3,0.3,2.3333333333333335,0.06314831689905508,32.268789935417146,0.4934853505234551,6098779539.643478,100.0,0.00013058623104916518,0.5503985543659892,0.552553051321643,0.9158602603888869,0.9163013176278046,2.749236508834709,2.5191290355157094,2.3333333333333335,0.4159031755013755,5.431832139497201e-05,4.004034438896e-12,5.228717663664876e-16,26979246098833.42,1.0034960769000001e+33,-0.0004814610815221592,30,0.001974662291521014,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.07219520795809188,36.891751266584954,0.42164320844446707,575923299.1804456,100.0,0.00019212527668446795,0.5506717711564892,0.5019056109232739,0.8679277264126096,0.8689784577283445,2.724357636191965,2.3674080969985316,2.3333333333333335,0.39102430285863116,7.514008868739485e-05,3.796362552513546e-12,7.293772057962181e-16,2193664475144828.0,7.276114070567553e+32,-0.0012098885403288115,27,0.0019945066829932796,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.08253819433452123,42.17701730494035,0.3600762277542356,65839865.7567981,100.0,0.0002906944326518553,0.5518909130317473,0.4530146337907488,0.8227079252872866,0.8232082702511827,2.7014199826816707,2.2238312711653583,2.3333333333333335,0.3680866493483374,0.00010703185326289725,3.6065356447402416e-12,1.0483998330864576e-15,1.2137079696143102e+17,5.2612880193760206e+32,-0.0006079835421327406,24,0.00259470031427537,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.0927968494442299,47.419190066001484,0.3125194295700019,11556074.146034267,100.0,0.00042190580725205625,0.5536420504911851,0.4112600585102305,0.7836038161779522,0.7840658262116331,2.682524524642922,2.103275807747121,2.3333333333333335,0.3491911913095884,0.00014738797529747626,3.4460130302118226e-12,1.4538929093126236e-15,2.9407015133954463e+18,3.927096601237149e+32,-0.0005894227132607904,22,0.002576099439554716,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.106091312840393,54.212660861440824,0.26460035672641885,1861081.118481542,100.0,0.0006503024489968571,0.5563579132829428,0.3651889092332141,0.7398242079992958,0.7408312237541528,2.6623150263411874,1.972326098983411,2.3333333333333335,0.3289816930078538,0.00021407681531541262,3.2694455725466964e-12,2.1261284626890485e-15,8.024041106518763e+19,2.7792252764338646e+32,-0.0013602299205178537,20,0.0024450498034184736,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.12129039646935975,61.97939259584283,0.22363918216480355,344006.06114675454,100.0,0.001012110597367832,0.5597193688322727,0.3222249924095115,0.7000559463073626,0.7004767481206496,2.644009995197311,1.8520675234343067,2.3333333333333335,0.3106766618639774,0.00031475771144274855,3.112392707610615e-12,3.1500856425430634e-15,1.6513402628486802e+21,1.9541988760791178e+32,-0.0006009168191844252,18,0.0028412274924069303,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.13866696416347205,70.85881868753421,0.18783676654680198,73565.40347586965,100.0,0.0015635733048965698,0.5636466139641595,0.2816321261277438,0.6615093835903504,0.6623296527125503,2.6270976104800163,1.7400046479912,2.3333333333333335,0.2937642771466828,0.00046004128995892065,2.961653290433203e-12,4.630762023280443e-15,2.498496223479849e+22,1.3521533230505107e+32,-0.0012392280400850592,17,0.0014965375321913197,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.15853297136489386,81.01034836746076,0.1571267694100423,17800.15248665779,100.0,0.0023934786023516188,0.5680002760692958,0.24428500887380822,0.6262662238662868,0.6272233173510882,2.6118129029994375,1.638189953319683,2.3333333333333335,0.27847956966610415,0.0006681340557538565,2.8255229619996397e-12,6.762828749999304e-15,2.916776130676537e+23,9.241671831035706e+31,-0.001527086807388101,15,0.0025636905566267616,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.17823700160037928,91.07910781779381,0.13403209107725572,5611.302722656055,100.0,0.003432224134761757,0.5720461549191107,0.21448775899774353,0.5987201266439047,0.5992146412249286,2.599758050710677,1.5578130876282181,2.3333333333333335,0.2664247173773437,0.000917578680773292,2.7204843565478388e-12,9.337312066785301e-15,2.083983572523331e+24,6.561780357584929e+31,-0.0008256119154025421,14,0.0021162954325717356,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.20377197727907612,104.1274803896079,0.111076002007803,1665.4803417161731,100.0,0.005059567202484512,0.5768898406116879,0.1832493373940003,0.5690566714246377,0.5698587529259159,2.5872017960669287,1.4743395890743898,2.3333333333333335,0.25386846273359504,0.0012909964309928347,2.60759244773326e-12,1.3193289225997512e-14,1.5717179326461145e+25,4.359670130894196e+31,-0.0014085007836960434,13,0.0015765840971469233,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.23296519999434234,119.04521719710894,0.09162359002521192,542.6959764326541,100.0,0.007261052936683943,0.5818256085322843,0.15537120905944768,0.5426880670730757,0.543674787750749,2.5760148518378947,1.4005143278157446,2.3333333333333335,0.24268151850456102,0.001775011807312597,2.508039713691298e-12,1.8211009128418156e-14,9.684029888939114e+25,2.8521300516038346e+31,-0.0018165587025193901,12,0.0013298643010201804,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.26634076546293006,136.10013115155726,0.0753565271564603,191.14437619853942,100.0,0.010128958278086665,0.5866997111875165,0.1309487793200813,0.520619181434745,0.5207574650540738,2.5661613344907064,1.3363476714691596,2.3333333333333335,0.232828001157373,0.0023824367117468103,2.426204164858271e-12,2.4574920759969528e-14,5.042477494476108e+26,1.842328278294135e+31,-0.00026557849286888593,11,0.0013190965394629854,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.29944420413843864,153.01598831474215,0.0630955122745094,82.44576387255596,100.0,0.013166745125351398,0.5909657390092063,0.11179806503993428,0.5020568577744272,0.5028003007208395,2.5583887101369807,1.2863586128176745,2.3333333333333335,0.22505537680364718,0.0030027836727491986,2.3567119919418576e-12,3.1030226131757636e-14,1.8138290225370022e+27,1.232914723489025e+31,-0.0014796990313995992,10,0.001886134004631903,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.3423438288019262,174.9376965177843,0.051314799793044846,33.53956334086506,100.0,0.017249432188114085,0.5956725589730901,0.09273177346129868,0.48390855510972564,0.4849424351817331,2.5505516607931744,1.236870733441856,2.3333333333333335,0.21721832745984113,0.003812659012628832,2.2896136123529877e-12,3.949453474326579e-14,6.822689887482427e+27,7.674859608674224e+30,-0.002134240403962418,9,0.00273744560025285,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,0.3,2.3333333333333335,0.3913894324853229,200.0,0.041621851116810195,14.38830165994334,100.0,0.021905238828487134,0.600095095643484,0.07650649564479683,0.4695014182908134,0.4697685794661643,2.5437502750126435,1.1949739532093544,2.3333333333333335,0.21041694167930985,0.0047124609434820225,2.237939235917563e-12,4.902259344641623e-14,2.2758824371095926e+28,4.7116052107186206e+30,-0.0005688698312383628,9,0.0005894016724608492,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.019569471624266144,10.0,1.1450164352165588,1.524620091154004e+28,100.0,1.6203901336133299e-06,0.5645096608658897,0.8193904021482161,1.0043978757763843,1.0048555496996676,5.391870516519709,5.418051011786842,2.3333333333333335,3.0585371831863752,4.9560315056292615e-06,4.503689786668656e-12,7.297734495173013e-18,2.3764018405415638e-23,5.523866284350657e+33,-0.00045556615745509976,65,0.0024152610187744396,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.022373075687865465,11.432641676499253,1.0157068010967634,1.4207597360051126e+25,100.0,2.246310671708164e-06,0.5589342637026578,0.7852251742324168,0.9787354460329737,0.9792301231689701,5.154533333781968,5.047474311317878,2.3333333333333335,2.8212000004486346,6.337305903588725e-06,4.345275881878877e-12,9.760839584980623e-18,2.1516097747586512e-17,4.3431496131080544e+33,-0.0005052970841803701,58,0.0026681554194384967,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.025578335754056297,13.070529570322767,0.899860348532071,2.946813687525772e+22,100.0,3.172268843075509e-06,0.5543526000696398,0.7485812626897393,0.9507448850309614,0.9511748405673726,4.936021127130495,4.695019108635531,2.3333333333333335,2.6026877937971613,8.256451588199798e-06,4.186406450663732e-12,1.3280406747890885e-17,3.9215687021803094e-12,3.405376891947393e+33,-0.0004521279609738963,52,0.002829658172432991,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.028757461816806225,14.695062988387981,0.8090185895355112,2.321272115456129e+20,100.0,4.371992329486267e-06,0.5511859490119789,0.7150193711219849,0.9249980328364141,0.9250707725708546,4.760775607606999,4.404054369365486,2.3333333333333335,2.4274422742736657,1.0612805402498977e-05,4.049768998770023e-12,1.7705558998813817e-17,5.102443230306253e-08,2.7493516461574083e+33,-7.863462619917072e-05,48,0.0024053410775220795,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.03287737564771548,16.80033895598261,0.7136168594255863,1.6723012824197164e+18,100.0,6.376516480613343e-06,0.5483553655163035,0.6743074386432997,0.8926390938959226,0.8930152864733427,4.572353654300158,4.083181708452291,2.3333333333333335,2.2390203209668242,1.4277241016135771e-05,3.888027293757154e-12,2.4792070115716988e-17,0.0007636415284845401,2.1355934680740155e+33,-0.0004213498279639659,43,0.0026984671430757908,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.037587525504399366,19.207225532748076,0.6288567229477563,2.0265356854598656e+16,100.0,9.532703849673221e-06,0.5464933350103838,0.6325767941876892,0.8594638063864639,0.8597821658024939,4.401359279289288,3.7842102136222486,2.3333333333333335,2.068025945955955,1.971406682459915e-05,3.730815450462177e-12,3.5564758807041126e-17,4.0295363243623035,1.6548688699454352e+33,-0.0003703477278047063,39,0.0025706067007632287,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.042972471059807484,21.958932711561623,0.5531930691781681,389475340909421.44,100.0,1.45824263345372e-05,0.54551169600744,0.590106322779595,0.8255849461873557,0.8256541566020685,4.245492045014216,3.505308153787003,2.3333333333333335,1.9121587116808823,2.7884320174074847e-05,3.5773146109806123e-12,5.216592679008838e-17,8419.153711197963,1.2771101922766976e+33,-8.382845904813968e-05,35,0.00297853945301827,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.048313510603607224,24.688203918443293,0.4927175285461929,17361561213635.8,100.0,2.1419923455321054e-05,0.5452804826519614,0.552049140491746,0.7944782598777361,0.7948742173589567,4.118277733314007,3.2735127901347894,2.3333333333333335,1.7849443999806736,3.8234191393043016e-05,3.4410681614478906e-12,7.370741662275617e-17,3351147.1216945364,1.0101155258348055e+33,-0.0004982626510903152,33,0.001910417647196408,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.055235105486478836,28.225138903590686,0.4311379572756249,686387312153.2484,100.0,3.404992946349639e-05,0.5457662068589516,0.5089778604927444,0.7595664920800125,0.7598368403057363,3.9864175911209427,3.0290269465765416,2.3333333333333335,1.653084257787609,5.628931902222663e-05,3.292787796124641e-12,1.1211919219630577e-16,1634597002.1020951,7.70103668226725e+32,-0.00035586104468038267,30,0.0018726978435342435,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.06314831689905508,32.268789935417146,0.376262886408478,37111826997.15515,100.0,5.525242437159352e-05,0.5469672774737058,0.4664091762166821,0.7250556218423151,0.7250402363594748,3.866664413538397,2.8034872803146493,2.3333333333333335,1.5333310802050635,8.472494080402824e-05,3.1500973404377293e-12,1.7405051506569352e-16,423570050613.00287,5.8337782209666e+32,2.121995281045895e-05,27,0.002231266499968946,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.07219520795809188,36.891751266584954,0.3266966988240122,2680769901.0858445,100.0,9.074873780393116e-05,0.5488213519193209,0.42410411143819615,0.6899860684488841,0.6903323668254479,3.7563810506491837,2.593151421392914,2.3333333333333335,1.4230477173158504,0.00012915150451719927,3.0078946810010418e-12,2.7296264574800266e-16,60782659024736.43,4.368162361726316e+32,-0.000501765933105868,25,0.0016610412434023868,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.08253819433452123,42.17701730494035,0.28297927045247423,245309735.41096058,100.0,0.00015153980664454656,0.5513182075781483,0.38336929507143647,0.6566066192574472,0.6567976364615293,3.6575467550033864,2.4022680639337604,2.3333333333333335,1.324213421670053,0.00020070146013645556,2.8754041588626797e-12,4.3573819025897553e-16,5399864397078857.0,3.2494691779308186e+32,-0.00029087343762915745,22,0.002998162951497611,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.0927968494442299,47.419190066001484,0.2486914732846172,36126552.22941021,100.0,0.00023881872841241715,0.5539865861631463,0.3489211893800499,0.6283005262297776,0.6283682830745893,3.5788663982473308,2.2488461340200145,2.3333333333333335,1.245533064913997,0.0002975276779400946,2.7647634347695277e-12,6.602772878528055e-16,1.90540059458849e+17,2.486791240374445e+32,-0.00010783564352934388,21,0.0017024009302756367,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.106091312840393,54.212660861440824,0.21336376433620813,4911398.179435849,100.0,0.0004011055421906806,0.5575538584348895,0.31088335802910616,0.5964690725015673,0.5969187715984067,3.4965779197718647,2.0871729966683334,2.3333333333333335,1.1632445864385312,0.00046677107500892143,2.641593942870375e-12,1.0595579707026396e-15,7.491588947495819e+18,1.807108505811469e+32,-0.0007536512464879319,19,0.0019852695781667363,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.12129039646935975,61.97939259584283,0.18248731170192925,788361.0850058759,100.0,0.0006726274106848674,0.5616043510036002,0.27530550558161704,0.567337882631615,0.5674497151323845,3.423658616143804,1.9427541064413354,2.3333333333333335,1.0903252828104708,0.0007338762970945305,2.530833367906172e-12,1.702307895129591e-15,2.0935722742963238e+20,1.3011828043653738e+32,-0.0001970985607384356,17,0.002848897231194328,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.13866696416347205,70.85881868753421,0.15499655967961976,149456.67657635498,100.0,0.00111022958817457,0.5660905429481127,0.24160362856245043,0.5390512788354768,0.5395113294037648,3.3576677118624128,1.8114997709229872,2.3333333333333335,1.024334378529079,0.001138510343096742,2.4238586219174583e-12,2.6910395596048005e-15,4.1217173686539644e+21,9.20680298494836e+31,-0.0008530809295142746,16,0.0017438848604821458,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.15853297136489386,81.01034836746076,0.13098722026312357,32615.147163441092,100.0,0.0017981602383507704,0.5709116955335468,0.21044355418522476,0.5130498081554604,0.5136692012781137,3.299081452532997,1.694636534674064,2.3333333333333335,0.9657481191996635,0.0017396981242005461,2.3265895546000255e-12,4.183580828043995e-15,6.03766965015767e+22,6.422557955362148e+31,-0.0012065486118457629,15,0.0011296141937543382,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.17823700160037928,91.07910781779381,0.11263641436592331,9533.068911209393,100.0,0.0026877894899454053,0.5753172958168874,0.18542988067761101,0.49257892985733076,0.4929302049105909,3.2535245566407163,1.6037605263865478,2.3333333333333335,0.9201912233073828,0.002479945871193817,2.2509951839731443e-12,6.050201197400741e-15,5.099132199501155e+23,4.634060894247803e+31,-0.0007128803899303112,14,0.0009790242640461628,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.20377197727907612,104.1274803896079,0.09415185970368872,2623.6705459233326,100.0,0.004126299837429545,0.5805178257190897,0.15907510571635197,0.47050466941517244,0.471102505951236,3.206691590289341,1.510680443998063,2.3333333333333335,0.8733582569560079,0.0036186697500968615,2.169555689270464e-12,8.95223728793106e-15,4.550429147766404e+24,3.132354855942472e+31,-0.0012698217091698886,13,0.0007636778664367086,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.23296519999434234,119.04521719710894,0.07826109682283718,801.2585949869742,100.0,0.006122345326932695,0.5857724187528051,0.1353907262559001,0.4507714716169271,0.45152271194071686,3.1654309818590622,1.4292639813901697,2.3333333333333335,0.8320976485257287,0.005125770889455163,2.097377699820298e-12,1.2840870559307645e-14,3.2411652487174598e+25,2.080877796318131e+31,-0.0016651786325730764,12,0.0006795324954286506,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.26634076546293006,136.10013115155726,0.06479562465258584,266.939244599181,100.0,0.008772543859492157,0.5909391920734104,0.11449565494268688,0.4341912273723953,0.43429927436686916,3.1294414493429246,1.3591141506232352,2.3333333333333335,0.7961081160095909,0.007045702095243242,2.038051448135185e-12,1.7878895716667415e-14,1.911576904460925e+26,1.36212394974535e+31,-0.00024881560550149524,11,0.0007156863728242119,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.29944420413843864,153.01598831474215,0.054527280120516324,110.35741252510206,100.0,0.011630650770855878,0.5954267441411427,0.0980006733050538,0.42009060505127566,0.4207405835984443,3.101214032734254,1.3048066019962952,2.3333333333333335,0.7678806994009207,0.009036047359601104,1.986838701548538e-12,2.3108227075731795e-14,7.560678117163341e+26,9.207967287938731e+30,-0.0015460384567304545,10,0.0010993911642155833,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.3423438288019262,174.9376965177843,0.04458351179966553,42.97729380763859,100.0,0.01552836287198587,0.6003425031902934,0.08151959103647122,0.40647331084498384,0.40724711264297414,3.0729704528289914,1.2514583441517797,2.3333333333333335,0.7396371194956579,0.011666515470801189,1.938306406416088e-12,3.009872523592393e-14,3.136574305403164e+27,5.793402617097786e+30,-0.0019018867141649082,9,0.0017127227174557392,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,0.3,1.0,2.3333333333333335,0.3913894324853229,200.0,0.036325739768788626,17.753795555548447,100.0,0.020026664197475005,0.6049393634456717,0.06741957426392386,0.395741760822527,0.39576355199338425,3.048587860228835,1.2065199601280747,2.3333333333333335,0.7152545268955018,0.014616889768872795,1.9015818839124037e-12,3.8082341833115606e-14,1.1386037676383546e+28,3.588847839461552e+30,-5.50626016274095e-05,9,0.0003527086826218454,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.019569471624266144,10.0,4.745090674898219,2.4607157986204942e+20,100.0,0.05207935181806277,0.5202198823417463,0.9976525478113699,19.896908450905002,20.278744809799388,0.0520121400680021,1.0547409154505565,0.0,0.0520121400680021,0.0028575794256693317,8.221742156920931e-11,4.281830023476834e-12,1.5666999615894154e-06,9.48655978330338e+34,-0.01900891836376179,176,0.002870653431754902,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.022373075687865465,11.432641676499253,4.505175453648686,4.9130255390973286e+17,100.0,0.0585040086226037,0.5218789555442354,0.9969119988968791,18.382781243486534,20.352217733944048,0.05183130843306076,1.0548820746648628,0.0,0.05183130843306076,0.0032207671017827127,7.620304191967124e-11,4.458183421537078e-12,0.35399199750139176,8.544595098658662e+34,-0.10177546101127871,155,0.0028903125180782105,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.025578335754056297,13.070529570322767,4.282191363344109,2006512039943005.0,100.0,0.06738304200023361,0.5219995413958672,0.9960110748259344,18.43635811698314,20.541235915552182,0.05135246611518988,1.0548431213175147,0.0,0.05135246611518988,0.003710296442042907,7.644279561837566e-11,5.15094810776828e-12,19154.179636728066,7.711646194325597e+34,-0.1081096743026564,138,0.00284888711867249,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.028757461816806225,14.695062988387981,4.100894787483727,27630778941880.73,100.0,0.07710091166202317,0.5211296331475869,0.9950837556099263,19.491750625095015,20.792179401328298,0.05072546475013679,1.0546929633005988,0.0,0.05072546475013679,0.004237710954681449,8.068409279679054e-11,6.220817111255827e-12,92530367.32304992,7.0643229141278375e+34,-0.06458559449037986,125,0.0028835245573553357,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.03287737564771548,16.80033895598261,3.881637898358046,382854437237.6437,100.0,0.08811492418951081,0.5201245086264321,0.9936625443725381,20.810795463690273,21.08397892900848,0.05001425568520524,1.05449951301691,0.0,0.05001425568520524,0.00483284842026798,8.59779931471557e-11,7.575944348127904e-12,431073225686.7756,6.318564440808638e+34,-0.013041594865250299,112,0.0028166768680237633,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.037587525504399366,19.207225532748076,3.5934275556044284,11162314440.505552,100.0,0.09395659524695724,0.5205406364685125,0.9911328767702227,20.185162359965638,21.202953350342177,0.04972887788422838,1.0543990779441572,0.0,0.04972887788422838,0.005156878828258054,8.345996346472484e-11,7.841614006580991e-12,433680058548060.6,5.403534860277812e+34,-0.049192683086194296,99,0.0027735857995834865,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.042972471059807484,21.958932711561623,3.3363384227564055,475167073.0738074,100.0,0.10220349991931854,0.5197633900147723,0.9880086505357225,21.03019409621813,21.429715510937047,0.049190245488165835,1.0541329667245485,0.0,0.049190245488165835,0.0055997269429422175,8.682409632133734e-11,8.873726521372706e-12,2.0574174908041702e+17,4.64531430903312e+34,-0.018819314962033432,88,0.0027812685820954764,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.048313510603607224,24.688203918443293,3.084419986018746,45623296.916566685,100.0,0.10671114710248861,0.5195207106686894,0.9838448342964651,21.00863731352822,21.547913329564164,0.0489080312516267,1.0538660185296678,0.0,0.0489080312516267,0.0058424910379848176,8.669460125953761e-11,9.251280347998113e-12,1.90172933790877e+19,3.958421512220835e+34,-0.02534532880023896,79,0.002775341876445341,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.055235105486478836,28.225138903590686,2.80620624659806,4324099.951498492,100.0,0.11175678337404879,0.5189121529538903,0.9774803904254065,21.335115435621223,21.695729548134334,0.04855485044976842,1.0534329036082843,0.0,0.04855485044976842,0.006109063150615865,8.793872072392414e-11,9.827748562134566e-12,1.7448753142939255e+21,3.2625400128077292e+34,-0.016761118915516817,70,0.0027411037219425838,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.06314831689905508,32.268789935417146,2.5267182157773815,574882.7185276133,100.0,0.11529558753947074,0.5183436413036505,0.9684475989922341,21.4268779500571,21.80640287324577,0.04828178130862041,1.052851974653724,0.0,0.04828178130862041,0.006292131320954592,8.822018731732231e-11,1.017139832959284e-11,7.960168570114467e+22,2.6307572256518646e+34,-0.0175575235320338,62,0.0026677274609900104,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.07219520795809188,36.891751266584954,2.2650846104601206,98079.27383416294,100.0,0.11875951937411362,0.5175622023580938,0.956571106031328,21.80060699318703,21.92517200337019,0.04798535981436091,1.0520872675734707,0.0,0.04798535981436091,0.006466700513462554,8.962361194053294e-11,1.0643657078629762e-11,2.1828488062211936e+24,2.0998010040390486e+34,-0.00569757017548258,55,0.002598216008426715,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.08253819433452123,42.17701730494035,2.0063591343574583,21802.696815568812,100.0,0.1204732622247981,0.51697101194728,0.940189985129577,21.703449755185293,21.993014559864413,0.04779191334057752,1.0510882459430997,0.0,0.04779191334057752,0.006546302074532062,8.912227547406264e-11,1.073685126325744e-11,3.436371373558528e+25,1.6335052090902164e+34,-0.013253660127426362,48,0.002987559986625147,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.0927968494442299,47.419190066001484,1.801199377316551,6679.982014183096,100.0,0.12238583176803795,0.5163091165707056,0.9226523557545558,21.925550545697927,22.069199498740705,0.047578536521087296,1.050020214341996,0.0,0.047578536521087296,0.006634964403742602,8.991902832853972e-11,1.10048150737621e-11,2.9234153878264638e+26,1.304491083337076e+34,-0.006530300246626877,44,0.002367984435575584,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.106091312840393,54.212660861440824,1.5801903016290904,2044.8416614434593,100.0,0.12381809562602919,0.5156634489637125,0.8975743466482303,21.99128375432787,22.132953492594464,0.04737419529451866,1.048530861202669,0.0,0.04737419529451866,0.006694708728747344,9.00758223682045e-11,1.1153016787579565e-11,2.3705128535459267e+27,9.912008920525286e+33,-0.0064214243198106365,39,0.002334697106601318,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.12129039646935975,61.97939259584283,1.377216863750034,722.5506587455908,100.0,0.124873838207294,0.5151064125865263,0.8668998227191199,21.975959594436596,22.183617907713376,0.04718535114238262,1.0467418005839029,0.0,0.04718535114238262,0.006732990237930918,8.99158199204176e-11,1.1228133549018411e-11,1.419518410750768e+28,7.41101397471726e+33,-0.00940497421835579,34,0.0028758368308387456,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.13866696416347205,70.85881868753421,1.1950541480407373,283.8193504353533,100.0,0.12601691324689782,0.5146006373826217,0.8309646388029649,22.046611725229837,22.234463356377095,0.04698434615260879,1.0446717228535172,0.0,0.04698434615260879,0.006774527290993371,9.011632608581904e-11,1.1356181246485811e-11,6.794474864974305e+28,5.473182124918892e+33,-0.008484561755482421,31,0.0020362250934255954,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.15853297136489386,81.01034836746076,1.0325600732496565,122.455611822233,100.0,0.12717958155893666,0.5141863512133662,0.7900181537238358,22.175536972309413,22.282019923390227,0.04677949514375758,1.0423416427993428,0.0,0.04677949514375758,0.0068162894591164164,9.057033909649796e-11,1.1518697827943612e-11,2.661481494547907e+29,3.9909918034646616e+33,-0.004790328670321761,27,0.0027036010778664237,True,4000,8,True,input_equilibrium_curve,0
compPSc-fg,1.0,0.1,0.0,0.17823700160037928,91.07910781779381,0.9038841893816868,62.801982112192505,100.0,0.12802557917046536,0.5139409999457822,0.7499253751864747,22.220585955725205,22.31428572034098,0.046610801974715003,1.040086752918024,0.0,0.046610801974715003,0.006843520607790102,9.071102550006296e-11,1.1613331576792412e-11,7.566289962443776e+29,2.984212068800014e+33,-0.004207934113151718,25,0.0019450706397055352,True,4000,8,True,input_equilibrium_curve,0
