kTe_keV,theta,tau_T,fixed_xi,eta,p_sc,A_model,effective_albedo_ireflect_xi100,downward_flux_model,last_scatter_order,last_difmax,converged,max_scatter,convergence_tolerance,tbb_keV,disk_temperature_K,hemisphere_mu_order,observer_mu,exact_angles
40.471316447032365,0.07920022788068956,0.09587315155141828,100.0,0.549221328871817,0.16159380047982952,0.23779734100702518,2.1320289742238126e-05,1.0373986851809132e-12,17,0.001626427055499323,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
40.471316447032365,0.07920022788068956,0.1412176304882321,100.0,0.5493269522314638,0.2239387010291386,0.3398471217257397,3.350887999546861e-05,1.4828793192082298e-12,19,0.0013774260264466747,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
40.471316447032365,0.07920022788068956,0.20800838230519034,100.0,0.5496849013662457,0.30488061690059964,0.4837590721598931,6.115160756052859e-05,2.1121960938388575e-12,21,0.0016873111127788884,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
40.471316447032365,0.07920022788068956,0.30638870628004045,100.0,0.5505971274152023,0.4056034030978607,0.6883663647695868,0.00014107855677904504,3.0105433643955766e-12,23,0.0027697110226016074,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
40.471316447032365,0.07920022788068956,0.4512993096510154,100.0,0.5522531023619169,0.5235885018981028,0.990258272768574,0.0004589469434402691,4.343881286971346e-12,27,0.0017278395279398597,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
40.471316447032365,0.07920022788068956,0.6647473053570288,100.0,0.5535489538210681,0.6509331253507784,1.4883845520412067,0.002120682288691699,6.544289343708132e-12,31,0.0019418938375312075,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
40.471316447032365,0.07920022788068956,0.9791483623609764,100.0,0.5498929643398311,0.7743199223401619,2.556970024100239,0.011324048824042598,1.1168506577309582e-11,36,0.002238742085310388,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
40.471316447032365,0.07920022788068956,1.4422495703074076,100.0,0.5350181011548274,0.8776788200361493,6.078760311693537,0.048771946509731316,2.5832997352267783e-11,42,0.002850835163162171,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
40.471316447032365,0.07920022788068956,2.124380638329711,100.0,0.5164179108655216,0.9483425605052543,23.470171323716116,0.12398570602472264,9.627396551464486e-11,51,0.0025660633943535567,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
40.471316447032365,0.07920022788068956,3.1291346445318973,100.0,0.5070425367104536,0.9846783961026918,129.24661292770367,0.19207796204507357,5.205409133531656e-10,62,0.0028023846429501673,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
40.471316447032365,0.07920022788068956,4.609100387635,100.0,0.5050879752143292,0.9972574651301906,896.2349568553253,0.2269139897416529,3.5956731982642442e-09,79,0.0027944476049269673,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
40.471316447032365,0.07920022788068956,6.789035563049437,100.0,0.5059014832735212,0.9997633259067481,12616.605577113676,0.23678103508114526,5.06990455521924e-08,117,0.002903575293139233,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
40.471316447032365,0.07920022788068956,10.0,100.0,0.49999999999999273,0.9999928927438155,1.455648438504559e+28,0.2337485447884665,5.781197519416324e+16,1999,0.02631203903540221,False,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,0.03,100.0,0.38009099451883654,0.05635398053144458,0.08560190331541838,3.477657439441507e-05,3.8009099451883653e-13,12,0.00288228204578945,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,0.04418889799794311,100.0,0.5526566648697043,0.08086562266731334,0.1245717791717195,4.1727092442070575e-05,5.526566648697043e-13,13,0.0027396940998386456,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,0.06508862354242069,100.0,0.5579579128699939,0.11497021647571137,0.18068549916673698,5.332941628079995e-05,8.007852136732046e-13,15,0.0008514430770863285,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,0.09587315155141828,100.0,0.5572635344432711,0.16159178668901564,0.2612640295048489,7.397719437667171e-05,1.156462488438002e-12,16,0.0015489599825930516,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,0.1412176304882321,100.0,0.5564038633956853,0.2239360414565128,0.3770420561160782,0.00011510494903905992,1.666369225362099e-12,18,0.00112669412289698,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,0.20800838230519034,100.0,0.55539197030612,0.3048772246645405,0.5447371411745605,0.0002141121516802437,2.4031334485967293e-12,19,0.0029813517649374113,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,0.30638870628004045,100.0,0.5543121631046506,0.40559928988646154,0.7940823740054396,0.0005238947329505052,3.4963207608239045e-12,22,0.0018291562630341404,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,0.4512993096510154,100.0,0.5528957395337701,0.523583855420015,1.1924358900189103,0.0017764150361329603,5.236843396318533e-12,25,0.0018637018444932973,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,0.6647473053570288,100.0,0.5492425425731158,0.6509283486686528,1.9477447915513846,0.007514989224472944,8.497428619573331e-12,28,0.002830139008967929,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,0.9791483623609764,100.0,0.539147408080372,0.7743155907742568,3.9188531829810613,0.03060463950617385,1.6782544964568796e-11,33,0.0024180114808816065,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,1.4422495703074076,100.0,0.5229045949106309,0.8776755191711586,11.487380912058121,0.08824968967428658,4.771278693790235e-11,39,0.0023834637732400655,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,2.124380638329711,100.0,0.5106625336190113,0.9483405970286869,48.90950611621598,0.15868835848969462,1.9838945185844545e-10,46,0.002784024888503929,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,3.1291346445318973,100.0,0.5061233321990567,0.9846775739462679,247.00186904600497,0.2037865216295381,9.929969228947087e-10,56,0.002673613448366981,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,4.609100387635,100.0,0.5066419629672427,0.9972572562229187,1365.1326893958744,0.2203039404296662,5.4937302172421384e-09,70,0.0028106642516090353,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,6.789035563049437,100.0,0.5101785701945206,0.9997633001679712,12237.060371124726,0.2200428166486926,4.958960162511501e-08,100,0.002862167493938887,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
49.41771544836059,0.09670785802027512,10.0,100.0,0.4999999999999941,0.9999928916354065,1.0830377289291235e+19,0.2120939802938798,43013511.1356405,1999,0.015655069768944176,False,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,0.03,100.0,0.4263847829487304,0.056353094267503456,0.09434929641596194,0.00012103747559242716,4.263847829487304e-13,12,0.0008024319086611898,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,0.04418889799794311,100.0,0.5679893314775246,0.08086437950256409,0.13788633048684082,0.00014259529774507341,6.220892505598026e-13,13,0.0007785199055862451,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,0.06508862354242069,100.0,0.5667311499557648,0.11496850016896931,0.20124123669971808,0.00017857618720569805,9.059106514649552e-13,14,0.0009953391949917025,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,0.09587315155141828,100.0,0.565065558046216,0.16158946278829167,0.2936463386596983,0.00024393622377021779,1.3179979404245498e-12,15,0.0015759863349509345,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,0.1412176304882321,100.0,0.5628488631721956,0.22393297232426246,0.4295883293723941,0.00038128314090163975,1.9205940191252154e-12,16,0.0028918051068133103,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,0.20800838230519034,100.0,0.5599400682581532,0.3048733100357668,0.6340181031370856,0.0007368735175852353,2.819905203121173e-12,18,0.0023564485781242617,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,0.30638870628004045,100.0,0.5561497257517901,0.405594543242504,0.957812023615719,0.0018842596165385382,4.231197685150054e-12,20,0.0027283682217268783,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,0.4512993096510154,100.0,0.5507426481866295,0.5235784933679458,1.5343804484371966,0.006155976920593488,6.712326433662284e-12,23,0.0021613421763410786,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,0.6647473053570288,100.0,0.5417053293234904,0.6509228363354532,2.8252955311177055,0.021615409373946088,1.2156772661897434e-11,26,0.0026539273584166626,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,0.9791483623609764,100.0,0.5279147132579345,0.774310592078157,6.836823673880783,0.06337215478472873,2.866879571336832e-11,30,0.0028222069223979855,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,1.4422495703074076,100.0,0.5147180808959638,0.8776717098870271,23.44406730179438,0.1276960009795115,9.585034673332153e-11,35,0.002973039368574181,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,2.124380638329711,100.0,0.5077534068278664,0.948338331097373,100.82827006570699,0.1802268475004151,4.066553276962421e-10,42,0.0025351771533100426,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,3.1291346445318973,100.0,0.5062071856449767,0.9846766251278146,450.0618732874227,0.20452862735561142,1.809638526737257e-09,50,0.002801858106745672,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,4.609100387635,100.0,0.5089787114090562,0.9972570151251386,2006.2040117820266,0.20805811521093773,8.110843410106012e-09,62,0.0028069371458210603,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,6.789035563049437,100.0,0.5161757849516135,0.9997632704620144,12304.086597657004,0.20153093598849353,5.0447344514710415e-08,86,0.0027988374709104914,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
60.34176336545163,0.1180856425938388,10.0,100.0,0.5000035667286081,0.9999928903560875,1579507310.1134968,0.18919116254800417,0.006273155413317125,1999,0.0035943051114568783,False,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,0.03,100.0,0.4886777863332315,0.05635208172789552,0.10622595850905933,0.00038320132466049435,4.886777863332315e-13,11,0.0014572010347850253,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,0.04418889799794311,100.0,0.5774913839793526,0.08086295920960695,0.15614738825305582,0.00044365600382942566,7.162613848758278e-13,12,0.0011749891123352466,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,0.06508862354242069,100.0,0.5752274076026798,0.11496653931826584,0.22985436058560624,0.000547259871008351,1.050228071116157e-12,13,0.0012640362833380597,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,0.09587315155141828,100.0,0.5721629646220981,0.16158680776917067,0.3397172329735605,0.0007462630557355099,1.5439336245670848e-12,14,0.0017181436720855817,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,0.1412176304882321,100.0,0.5680250381739426,0.22392946588515616,0.5068226502335196,0.0011965386972019904,2.286729527151055e-12,15,0.002775424187912658,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,0.20800838230519034,100.0,0.5624943805513068,0.30486883761996997,0.7718824260968519,0.0024125364664975505,3.448741521379561e-12,17,0.0019282038520931591,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,0.30638870628004045,100.0,0.5551359274544357,0.4055891202434513,1.2301891826870606,0.006145724238051807,5.42453534602852e-12,19,0.0019561675572833917,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,0.4512993096510154,100.0,0.5451580429868993,0.5235723672459154,2.165613381311523,0.017798107138048625,9.377663710621995e-12,21,0.002715040605205145,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,0.6647473053570288,100.0,0.5320848706198426,0.6509165384845184,4.639841434547958,0.04851281771926617,1.9609898856979632e-11,24,0.002631292850078171,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,0.9791483623609764,100.0,0.5187341837467058,0.7743048810176536,13.287479568603256,0.10249524561732916,5.474932667723293e-11,28,0.0022291294668758148,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,1.4422495703074076,100.0,0.5099746198408742,0.8776673576975847,49.21655787257608,0.15695895659963227,1.9936600389932012e-10,32,0.002832669967000219,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,2.124380638329711,100.0,0.5065330718934459,0.9483357421845316,200.98092337626605,0.18859510278870348,8.086376305537259e-10,38,0.002488653127265127,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,3.1291346445318973,100.0,0.5070431729653313,0.984675541044487,781.8061040489994,0.1971367131295146,3.148729122710194e-09,45,0.0026448106008668394,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,4.609100387635,100.0,0.5121800918176452,0.9972567396480588,2858.374772829163,0.1923122308350157,1.162875359944519e-08,55,0.00274438568174046,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,6.789035563049437,100.0,0.5239127917667421,0.999763236518695,12745.195472536356,0.18244673037916478,5.303918075662468e-08,74,0.0028010113439714975,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
73.68062997280774,0.14418909975109145,10.0,100.0,0.5166974989871085,0.9999928888941916,303948.5778390648,0.1698972357788028,1.2474633054467105e-06,185,0.0029617212150434783,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,0.03,100.0,0.5742587336247642,0.05635093764581056,0.12269216381538006,0.0010648326424722502,5.742587336247641e-13,10,0.002924420630027015,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,0.04418889799794311,100.0,0.5865257506430518,0.08086135440024689,0.18181863218446426,0.001219553409527204,8.470650727597831e-13,11,0.0019506473673947637,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,0.06508862354242069,100.0,0.5827951649161922,0.11496432372277687,0.27091133077533197,0.0015029284403533971,1.2541064866364771e-12,12,0.0017490673906286598,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,0.09587315155141828,100.0,0.5777249139661131,0.16158380781840243,0.40786085010453604,0.0020927575281578935,1.8716490629677487e-12,13,0.0020151744839623227,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,0.1412176304882321,100.0,0.5709065298776227,0.2239255038941621,0.6263045633695219,0.003496810587323287,2.840154011413926e-12,14,0.002823445619138358,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,0.20800838230519034,100.0,0.561909263871639,0.30486378414198456,0.9995820713740861,0.007181507648739257,4.461449223410181e-12,16,0.0016403917706490118,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,0.30638870628004045,100.0,0.5503989643167253,0.40558299266038045,1.7222723165325136,0.017065658128727085,7.529579678419658e-12,18,0.0014260071401444284,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,0.4512993096510154,100.0,0.5366230079986921,0.5235654451545559,3.4303816641287654,0.041013917816659556,1.4621873965450226e-11,20,0.0017525542082294696,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,0.6647473053570288,100.0,0.5227650503841705,0.6509094223081773,8.578584680960224,0.08480159266098518,3.5621605702407065e-11,22,0.0027904750465506116,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,0.9791483623609764,100.0,0.5126062087207741,0.774298427824578,27.475445057669816,0.1361204234693066,1.1187161368671487e-10,26,0.0018211946504051854,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,1.4422495703074076,100.0,0.5075449864764745,0.8776624398989804,102.27582152336,0.17241862773360586,4.123241983497454e-10,29,0.0029171188728923146,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,2.124380638329711,100.0,0.5063470401440155,0.9483328167689226,382.8901738811673,0.18644790862984373,1.539975463705935e-09,34,0.002703185882900592,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,3.1291346445318973,100.0,0.5085436361093629,0.9846743160250466,1295.278545480822,0.18440385079337873,5.2321802907388426e-09,40,0.0027850673626826214,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,4.609100387635,100.0,0.5162719174199503,0.997256428347147,3965.140961783497,0.17479700354511724,1.626029565544417e-08,49,0.0025717634040665414,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,6.789035563049437,100.0,0.5331264967251501,0.9997631981594114,13552.809587840848,0.16363574252395244,5.739194048113649e-08,64,0.0027836560424579944,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
89.96812374061423,0.17606286446304156,10.0,100.0,0.5383646451405792,0.9999928872419884,125085.73452446528,0.151734753314148,5.349037213362448e-07,121,0.002946486078762514,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,0.03,100.0,0.5985266852118202,0.05634965995893404,0.14608604255575836,0.002558679321189205,6.945180654774011e-13,10,0.0008704030528195661,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,0.04418889799794311,100.0,0.5942637373532275,0.08085956218116108,0.21899966361843826,0.0029431013609824952,1.0337463334339335e-12,11,0.0005630803523982961,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,0.06508862354242069,100.0,0.5884241164668468,0.11496184938714027,0.33209345125360923,0.003706939013364156,1.5521799884175622e-12,11,0.0026468566841820296,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,0.09587315155141828,100.0,0.580553245341236,0.16158045752478012,0.5137225975882717,0.005379233283347988,2.368983476089372e-12,12,0.002555686519144543,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,0.1412176304882321,100.0,0.5702048625009665,0.22392107920227078,0.8232429104597037,0.009286819041805623,3.728637991670176e-12,14,0.0008547600337061084,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,0.20800838230519034,100.0,0.5571896694584713,0.3048581404787034,1.4057457804021818,0.01848654377932504,6.22158657566363e-12,15,0.0014589190454581784,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,0.30638870628004045,100.0,0.5421253655432042,0.405576149423014,2.68452463636422,0.03853949052801565,1.156001576595685e-11,16,0.0027878566030126767,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,0.4512993096510154,100.0,0.5271871558502195,0.5235577145758037,6.111599574959926,0.07429838704301088,2.559240013364087e-11,18,0.0025810395761375502,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,0.6647473053570288,100.0,0.5156380977613912,0.6509014749205743,17.22798007704973,0.11965073138674669,7.056196442439032e-11,21,0.0016099778889014675,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,0.9791483623609764,100.0,0.5090716754771983,0.7742912207929736,57.6493664588207,0.15703556928956136,2.3311207876630855e-10,23,0.0027886401865722605,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,1.4422495703074076,100.0,0.5065178239930914,0.8776569475482219,205.60421261027614,0.1755306600066965,8.272143231666974e-10,27,0.002079961291118087,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,2.124380638329711,100.0,0.5068601540965798,0.9483295495118652,694.5070531466693,0.17706049899316414,2.7961219988835116e-09,31,0.0023034898275090267,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,3.1291346445318973,100.0,0.5106559126524126,0.9846729478227743,2054.91948587064,0.16867672501926295,8.335170340248e-09,36,0.0025430050054790596,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,4.609100387635,100.0,0.5212218185753471,0.9972560806474011,5366.478940031962,0.15688767340274787,2.2217916028238696e-08,43,0.002740692045008938,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,6.789035563049437,100.0,0.5433894103409875,0.9997631553125805,14718.242030874086,0.14571402810903109,6.352701004412932e-08,55,0.0029522181683250062,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
109.85605433061183,0.2149824937976748,10.0,100.0,0.5614425575186046,0.9999928853963492,76839.11033208964,0.13500292874191636,3.426722699814124e-07,91,0.002985543964287433,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,0.03,100.0,0.6060355057892125,0.05634824969721419,0.18029892316616594,0.00539736346408566,8.679256159205572e-13,9,0.002126923872014518,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,0.04418889799794311,100.0,0.5995709304794342,0.08085758399647891,0.2748467830234518,0.00635348589704151,1.308948413226161e-12,10,0.0011092044188795189,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,0.06508862354242069,100.0,0.5908091269174203,0.11495911830412964,0.4276231195690174,0.008332376972780057,2.0067796005440605e-12,11,0.0007993455241499703,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,0.09587315155141828,100.0,0.5792959284644243,0.16157675958489837,0.6882389974794655,0.012587083744750066,3.166875993414409e-12,12,0.0007670549698724385,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,0.1412176304882321,100.0,0.564921425682036,0.2239161953679203,1.1717624960797193,0.02164265878694942,5.257980179195142e-12,13,0.0009325754439663263,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,0.20800838230519034,100.0,0.548481240844444,0.3048519111635104,2.185780649831335,0.039517562173742436,9.522690290246961e-12,14,0.0013664323633050708,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,0.30638870628004045,100.0,0.5322062261507197,0.4055685960189195,4.677727925387687,0.06955278769981346,1.977453197624919e-11,15,0.0023057119275131464,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,0.4512993096510154,100.0,0.5191607316330822,0.5235491816943403,11.916440606622743,0.1083901940170135,4.9140513798325906e-11,17,0.0017988157777547038,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,0.6647473053570288,100.0,0.5110689785584628,0.6508927026602798,35.811701074678446,0.1437725405887514,1.453770244859131e-10,19,0.001953495604072116,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,0.9791483623609764,100.0,0.5072683316278864,0.7742832656469217,118.71066608610353,0.16471378779433535,4.783202823751547e-10,21,0.0027027500553221356,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,1.4422495703074076,100.0,0.5063595082376209,0.8776508849816731,394.30886734475206,0.16966974073371727,1.5859402365302477e-09,24,0.002591566914963834,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,2.124380638329711,100.0,0.5079131666496596,0.9483259429710295,1197.4329243550976,0.16339235963266485,4.830943641002756e-09,28,0.002145706088526494,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,3.1291346445318973,100.0,0.5133445316417055,0.9846714374957485,3128.260832367208,0.15179166091503477,1.2755667841888031e-08,32,0.002611521126898062,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,4.609100387635,100.0,0.5268378267984517,0.9972556968129725,7120.213598412503,0.1394708834628846,2.9796227139629865e-08,38,0.002746979713520467,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,6.789035563049437,100.0,0.5539563514366901,0.9997631080099039,16313.89832821419,0.1289959007268376,7.178349542132014e-08,48,0.002886049470274718,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
134.1403173849042,0.26250551347339374,10.0,100.0,0.5832856252778875,0.9999928833585864,57600.748199680645,0.11972438648445188,2.668705820340905e-07,73,0.0029341586113071534,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
163.7927454955832,0.3205337485236462,0.03,100.0,0.6106063197876138,0.056346709555377905,0.2320942315457481,0.010269134362711244,1.125685173745454e-12,9,0.0006273629023672812,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
163.7927454955832,0.3205337485236462,0.04418889799794311,100.0,0.6011359136412623,0.08085542362544063,0.3624868994557787,0.012548109860378446,1.7308374950676384e-12,9,0.0024349102259674277,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
163.7927454955832,0.3205337485236462,0.06508862354242069,100.0,0.5886487884388287,0.114956135690233,0.5851882148217998,0.017155613933083687,2.736170335928163e-12,10,0.0014110012534446666,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
163.7927454955832,0.3205337485236462,0.09587315155141828,100.0,0.5730818958330948,0.16157272106008214,0.9951342925964348,0.026244467196688704,4.5299111708304555e-12,11,0.0010974144829328674,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
163.7927454955832,0.3205337485236462,0.1412176304882321,100.0,0.5553471225929384,0.22391086171358499,1.8311139354841826,0.0428039061374149,8.077392713408585e-12,12,0.0011004129932714935,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
163.7927454955832,0.3205337485236462,0.20800838230519034,100.0,0.5377250086305514,0.3048451080810205,3.7665443724601326,0.06888698265513242,1.608772477241457e-11,13,0.0013609349756820471,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
163.7927454955832,0.3205337485236462,0.30638870628004045,100.0,0.5231907608337979,0.4055603468480923,8.90652680093242,0.10196809163641256,3.701346554051101e-11,14,0.0019904511523794037,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
163.7927454955832,0.3205337485236462,0.4512993096510154,100.0,0.5135589339660935,0.5235398627608895,24.31879163174782,0.13357853850322784,9.920272108049009e-11,16,0.0012740777337702136,True,2000,0.0032,0.005,58022.590607750404,8,0.5,True
