f_corona,g_feedback,kTe_keV,tau_T
0.3,0.1,190.20635525294608,0.04693247573369733
0.3,0.1,193.41642317135654,0.045714083809254125
0.3,0.1,196.6806666509734,0.04454775681227854
0.3,0.1,200.0,0.043423548969552944
0.3,0.3,10.0,1.7342043477436018
0.3,0.3,10.168767647860228,1.7039260139662584
0.3,0.3,10.340383547616884,1.6753779180784434
0.3,0.3,10.514895768547275,1.6484236198084996
0.3,0.3,10.692353191182594,1.6229345273518507
0.3,0.3,10.872805520999258,1.5988008302943086
0.3,0.3,11.056303302341332,1.5752065224955434
0.3,0.3,11.242897932577874,1.5505716097517954
0.3,0.3,11.432641676499253,1.5253519475736277
0.3,0.3,11.625587680956412,1.4977267374541943
0.3,0.3,11.821789989747199,1.4715271998555308
0.3,0.3,12.021303558753923,1.446646064992052
0.3,0.3,12.22418427133639,1.4215207863155048
0.3,0.3,12.43048895398473,1.3960288624282786
0.3,0.3,12.640275392236385,1.3719440050746865
0.3,0.3,12.853602346861711,1.3491617784844707
0.3,0.3,13.070529570322767,1.3275789235504947
0.3,0.3,13.29111782350986,1.3071108620204206
0.3,0.3,13.515428892760552,1.2858742275327515
0.3,0.3,13.74352560716589,1.2634887639377954
0.3,0.3,13.975471856168708,1.2398933708708153
0.3,0.3,14.21133260745895,1.2174776238406755
0.3,0.3,14.451173925170965,1.1961560885585965
0.3,0.3,14.695062988387981,1.1758577007723716
0.3,0.3,14.943068109958794,1.1541197876096552
0.3,0.3,15.195258755632087,1.1332975033845307
0.3,0.3,15.451705563513645,1.1135787226040768
0.3,0.3,15.712480363851945,1.0948781064004542
0.3,0.3,15.977656199157677,1.0771267721971252
0.3,0.3,16.247307344662794,1.0599574087854027
0.3,0.3,16.521509329124886,1.039760790958323
0.3,0.3,16.80033895598261,1.0199434263787734
0.3,0.3,17.083874324868184,1.0010785097340325
0.3,0.3,17.37219485348296,0.9831085379557651
0.3,0.3,17.66538129984215,0.9659734577099609
0.3,0.3,17.96351578489499,0.9488202871410034
0.3,0.3,18.26668181552667,0.9311152391578925
0.3,0.3,18.574964307948434,0.9143224290041493
0.3,0.3,18.88844961148245,0.8983801948684558
0.3,0.3,19.207225532748076,0.8832289747951275
0.3,0.3,19.531381360256354,0.8681623998909053
0.3,0.3,19.861007889419515,0.8517138281176374
0.3,0.3,20.19619744798259,0.8351696031921754
0.3,0.3,20.537043921884266,0.8193996347920615
0.3,0.3,20.883642781554126,0.8043567472433991
0.3,0.3,21.236091108653728,0.7899928267752079
0.3,0.3,21.59448762326903,0.7762673103253148
0.3,0.3,21.958932711561623,0.7616994700946113
0.3,0.3,22.32952845388675,0.7475177827259611
0.3,0.3,22.7063786533858,0.7340409712927188
0.3,0.3,23.089588865061362,0.7209053517790512
0.3,0.3,23.479266425342974,0.7077278537036978
0.3,0.3,23.875520482151853,0.6950274885091304
0.3,0.3,24.278462025473,0.6812385042630299
0.3,0.3,24.688203918443293,0.6680787945191936
0.3,0.3,25.104860928964218,0.6555131909315286
0.3,0.3,25.52854976184816,0.6435065497842302
0.3,0.3,25.959389091507152,0.6320218811969508
0.3,0.3,26.397499595193363,0.620644958572478
0.3,0.3,26.843003986800575,0.6087231359587315
0.3,0.3,27.29602705123608,0.5971749366207346
0.3,0.3,27.756695679372694,0.5857740235205765
0.3,0.3,28.225138903590686,0.5748346486649376
0.3,0.3,28.701487933919406,0.5643290707914768
0.3,0.3,29.18587619478904,0.5535701572441587
0.3,0.3,29.678439362402475,0.5425903223212362
0.3,0.3,30.179315402737984,0.5321019409948767
0.3,0.3,30.688644610193187,0.5220732913069643
0.3,0.3,31.206569646881267,0.5124789342088503
0.3,0.3,31.73323558259032,0.5032941250131243
0.3,0.3,32.268789935417146,0.4934853505234551
0.3,0.3,32.81338271308677,0.48359497193636347
0.3,0.3,33.36716645496928,0.4741088332682998
0.3,0.3,33.93029627480585,0.4650054319227133
0.3,0.3,34.50292990415581,0.45626267243803825
0.3,0.3,35.08522773657688,0.4478620955232424
0.3,0.3,35.67735287255113,0.43876827424095916
0.3,0.3,36.2794711651691,0.4300126377332213
0.3,0.3,36.891751266584954,0.42164320844446707
0.3,0.3,37.51436467525557,0.4136387106823765
0.3,0.3,38.14748578397694,0.4058072423677611
0.3,0.3,38.79129192873127,0.39809391801496774
0.3,0.3,39.44596343835841,0.3898418811414682
0.3,0.3,40.11168368506564,0.38193199984957327
0.3,0.3,40.78863913578985,0.37434579018651604
0.3,0.3,41.47701940442654,0.36706597511856387
0.3,0.3,42.17701730494035,0.3600762277542356
0.3,0.3,42.888828905371845,0.3530078696106816
0.3,0.3,43.61265358275578,0.345704644333526
0.3,0.3,44.348694078966226,0.33867732912445997
0.3,0.3,45.09715655750422,0.33189210337103797
0.3,0.3,45.858250661243666,0.3253631149569721
0.3,0.3,46.632189571151955,0.31907621712668155
0.3,0.3,47.419190066001484,0.3125194295700019
0.3,0.3,48.21947258308911,0.30592547153564353
0.3,0.3,49.033261279979975,0.2996094963298337
0.3,0.3,49.8607840972938,0.29355612224974126
0.3,0.3,50.70227282255049,0.28775104498122406
0.3,0.3,51.55796315509344,0.28216401854114886
0.3,0.3,52.42809477210838,0.27614790072724255
0.3,0.3,53.312911395756565,0.27025670999040413
0.3,0.3,54.212660861440824,0.26460035672641885
0.3,0.3,55.12759518722379,0.25916660921095935
0.3,0.3,56.05797064441765,0.25394403406211336
0.3,0.3,57.00404782936526,0.2488780142861012
0.3,0.3,57.96609173643265,0.2434018513197154
0.3,0.3,58.944371832233415,0.23816632158230036
0.3,0.3,59.93916213110589,0.2331428552299109
0.3,0.3,60.950741271863855,0.22830097298660162
0.3,0.3,61.97939259584283,0.22363918216480355
0.3,0.3,63.025404226263404,0.21897403073354849
0.3,0.3,64.08906914893406,0.21407958289729617
0.3,0.3,65.17068529431577,0.20939092029368897
0.3,0.3,66.27055562097186,0.20489665801501153
0.3,0.3,67.38898820042604,0.20058619666487693
0.3,0.3,68.52629630345271,0.19644927145013105
0.3,0.3,69.68279848782338,0.19218604473067563
0.3,0.3,70.85881868753421,0.18783676654680198
0.3,0.3,72.05468630353916,0.18366401150474915
0.3,0.3,73.27073629601465,0.1796583979872806
0.3,0.3,74.5073092781812,0.175811161138789
0.3,0.3,75.76475161170852,0.17211390884849398
0.3,0.3,77.04341550373073,0.16821475286968843
0.3,0.3,78.34365910549901,0.16436892358143312
0.3,0.3,79.66584661269887,0.16068182727479915
0.3,0.3,81.01034836746076,0.1571267694100423
0.3,0.3,82.37754096209213,0.15370864395993658
0.3,0.3,83.76780734456032,0.15042050526987163
0.3,0.3,85.18153692575534,0.14686249934316029
0.3,0.3,86.61912568856323,0.14344523203314727
0.3,0.3,88.08097629878006,0.1401737023857239
0.3,0.3,89.56749821789782,0.1370397170648692
0.3,0.3,91.07910781779381,0.13403209107725572
0.3,0.3,92.61622849735552,0.131046136929593
0.3,0.3,94.17929080107395,0.1278887237926725
0.3,0.3,95.76873253963811,0.12486483528049507
0.3,0.3,97.38499891256511,0.12196706651343518
0.3,0.3,99.02854263289956,0.1191885165889129
0.3,0.3,100.69982405401764,0.11652274854156887
0.3,0.3,102.39931129857108,0.11383156109287207
0.3,0.3,104.1274803896079,0.111076002007803
0.3,0.3,105.88481538390441,0.10840798099015647
0.3,0.3,107.67180850755013,0.10584932731824519
0.3,0.3,109.48896029381763,0.10339419045736524
0.3,0.3,111.3367797233627,0.10103710224612673
0.3,0.3,113.215784366787,0.09859836828525428
0.3,0.3,115.12650052961035,0.09617261578256281
0.3,0.3,117.06946339968653,0.093853867481678
0.3,0.3,119.04521719710894,0.09162359002521192
0.3,0.3,121.05431532664555,0.08945947400723718
0.3,0.3,123.09732053274638,0.0873806975956781
0.3,0.3,125.1748050571672,0.0851827046882105
0.3,0.3,127.28735079925328,0.08305174447093405
0.3,0.3,129.43554947892824,0.08101312431395105
0.3,0.3,131.62000280243362,0.07906170321616982
0.3,0.3,133.84132263086607,0.07719258495223931
0.3,0.3,136.10013115155726,0.0753565271564603
0.3,0.3,138.3970610523491,0.0734048437197255
0.3,0.3,140.7327556988063,0.07153766887947345
0.3,0.3,143.10786931442402,0.06975032288551133
0.3,0.3,145.5230671638723,0.0680383548554272
0.3,0.3,147.97902573933771,0.06639760936373768
0.3,0.3,150.47643295000518,0.06477052072982166
0.3,0.3,153.01598831474215,0.0630955122745094
0.3,0.3,155.5984031580309,0.061464088409613316
0.3,0.3,158.22440080920973,0.059901224177618125
0.3,0.3,160.89471680507614,0.05840343039620449
0.3,0.3,163.61009909590916,0.05696720889342642
0.3,0.3,166.3713082549687,0.05551371406198273
0.3,0.3,169.17911769153073,0.05406310067730796
0.3,0.3,172.03431386751757,0.05267676098269563
0.3,0.3,174.9376965177843,0.051314799793044846
0.3,0.3,177.8900788741238,0.05000783480484476
0.3,0.3,180.89228789304923,0.0487540196641179
0.3,0.3,183.94516448742593,0.047462904780341576
0.3,0.3,187.04956376200633,0.046203130027914006
0.3,0.3,190.20635525294608,0.044998215900526106
0.3,0.3,193.41642317135654,0.043845282770546785
0.3,0.3,196.6806666509734,0.04271354342706267
0.3,0.3,200.0,0.041621851116810195
0.3,1.0,10.0,1.1450164352165588
0.3,1.0,10.168767647860228,1.1273877999959683
0.3,1.0,10.340383547616884,1.1104379874265387
0.3,1.0,10.514895768547275,1.0941381878912957
0.3,1.0,10.692353191182594,1.0784538920384208
0.3,1.0,10.872805520999258,1.0633501577460969
0.3,1.0,11.056303302341332,1.048078547180621
0.3,1.0,11.242897932577874,1.0316059928709354
0.3,1.0,11.432641676499253,1.0157068010967634
0.3,1.0,11.625587680956412,1.0003453081103426
0.3,1.0,11.821789989747199,0.9854975722945625
0.3,1.0,12.021303558753923,0.9711484727306221
0.3,1.0,12.22418427133639,0.9565288355545547
0.3,1.0,12.43048895398473,0.9415662076827787
0.3,1.0,12.640275392236385,0.9271542506488369
0.3,1.0,12.853602346861711,0.9132570647772718
0.3,1.0,13.070529570322767,0.899860348532071
0.3,1.0,13.29111782350986,0.8869396069232246
0.3,1.0,13.515428892760552,0.873436961801933
0.3,1.0,13.74352560716589,0.8596967308167246
0.3,1.0,13.975471856168708,0.846408327142973
0.3,1.0,14.21133260745895,0.8335398477561944
0.3,1.0,14.451173925170965,0.8210848705988579
0.3,1.0,14.695062988387981,0.8090185895355112
0.3,1.0,14.943068109958794,0.7960668987766136
0.3,1.0,15.195258755632087,0.7834434881107356
0.3,1.0,15.451705563513645,0.7712541799040555
0.3,1.0,15.712480363851945,0.7594861848257662
0.3,1.0,15.977656199157677,0.7481199795669669
0.3,1.0,16.247307344662794,0.736968397417511
0.3,1.0,16.521509329124886,0.7250917697569591
0.3,1.0,16.80033895598261,0.7136168594255863
0.3,1.0,17.083874324868184,0.7024990671800152
0.3,1.0,17.37219485348296,0.6917223131128017
0.3,1.0,17.66538129984215,0.6812750557945764
0.3,1.0,17.96351578489499,0.6707059312127163
0.3,1.0,18.26668181552667,0.6596987381058028
0.3,1.0,18.574964307948434,0.6490663098654079
0.3,1.0,18.88844961148245,0.638791353980365
0.3,1.0,19.207225532748076,0.6288567229477563
0.3,1.0,19.531381360256354,0.6192505139045741
0.3,1.0,19.861007889419515,0.6092960170790702
0.3,1.0,20.19619744798259,0.5992687563978398
0.3,1.0,20.537043921884266,0.5896676718554715
0.3,1.0,20.883642781554126,0.5803531769845495
0.3,1.0,21.236091108653728,0.5713166503957582
0.3,1.0,21.59448762326903,0.5625465513048271
0.3,1.0,21.958932711561623,0.5531930691781681
0.3,1.0,22.32952845388675,0.5439517424921059
0.3,1.0,22.7063786533858,0.5350125466375635
0.3,1.0,23.089588865061362,0.526367277205804
0.3,1.0,23.479266425342974,0.5179976546648871
0.3,1.0,23.875520482151853,0.5098658764609894
0.3,1.0,24.278462025473,0.5010702987628072
0.3,1.0,24.688203918443293,0.4927175285461929
0.3,1.0,25.104860928964218,0.4846656939102803
0.3,1.0,25.52854976184816,0.47685392882950317
0.3,1.0,25.959389091507152,0.4692689587680296
0.3,1.0,26.397499595193363,0.46167144174810104
0.3,1.0,26.843003986800575,0.45365359898991975
0.3,1.0,27.29602705123608,0.44590029934789926
0.3,1.0,27.756695679372694,0.43839752292971657
0.3,1.0,28.225138903590686,0.4311379572756249
0.3,1.0,28.701487933919406,0.42410796954883306
0.3,1.0,29.18587619478904,0.41689780567845897
0.3,1.0,29.678439362402475,0.4096196336702839
0.3,1.0,30.179315402737984,0.40265753816658395
0.3,1.0,30.688644610193187,0.3959005419401354
0.3,1.0,31.206569646881267,0.38934591765956794
0.3,1.0,31.73323558259032,0.38298072984651427
0.3,1.0,32.268789935417146,0.376262886408478
0.3,1.0,32.81338271308677,0.369545541259043
0.3,1.0,33.36716645496928,0.36305083599856675
0.3,1.0,33.93029627480585,0.3567679495474091
0.3,1.0,34.50292990415581,0.3506875358191501
0.3,1.0,35.08522773657688,0.34480227521059487
0.3,1.0,35.67735287255113,0.33856800379096563
0.3,1.0,36.2794711651691,0.33254058327457836
0.3,1.0,36.891751266584954,0.3266966988240122
0.3,1.0,37.51436467525557,0.3210311593491332
0.3,1.0,38.14748578397694,0.31553600208985944
0.3,1.0,38.79129192873127,0.31009760613162723
0.3,1.0,39.44596343835841,0.30428958720287613
0.3,1.0,40.11168368506564,0.29867733759380827
0.3,1.0,40.78863913578985,0.29325456313006293
0.3,1.0,41.47701940442654,0.2880127293243993
0.3,1.0,42.17701730494035,0.28297927045247423
0.3,1.0,42.888828905371845,0.2779644642373023
0.3,1.0,43.61265358275578,0.2727461383211006
0.3,1.0,44.348694078966226,0.26769505121635506
0.3,1.0,45.09715655750422,0.2628049957821157
0.3,1.0,45.858250661243666,0.25806794150423135
0.3,1.0,46.632189571151955,0.2534785823635832
0.3,1.0,47.419190066001484,0.2486914732846172
0.3,1.0,48.21947258308911,0.2438585135075058
0.3,1.0,49.033261279979975,0.2391956677908289
0.3,1.0,49.8607840972938,0.2347196883752995
0.3,1.0,50.70227282255049,0.23046830440575536
0.3,1.0,51.55796315509344,0.2263433263523492
0.3,1.0,52.42809477210838,0.2219217601260669
0.3,1.0,53.312911395756565,0.21756992236490552
0.3,1.0,54.212660861440824,0.21336376433620813
0.3,1.0,55.12759518722379,0.20929790062665402
0.3,1.0,56.05797064441765,0.20536636798051006
0.3,1.0,57.00404782936526,0.20153204524107235
0.3,1.0,57.96609173643265,0.19739539501453443
0.3,1.0,58.944371832233415,0.19345148817682756
0.3,1.0,59.93916213110589,0.18967697092887775
0.3,1.0,60.950741271863855,0.18602414713481483
0.3,1.0,61.97939259584283,0.18248731170192925
0.3,1.0,63.025404226263404,0.17893828059523564
0.3,1.0,64.08906914893406,0.17521431458352338
0.3,1.0,65.17068529431577,0.17162450845764152
0.3,1.0,66.27055562097186,0.16816262333585744
0.3,1.0,67.38898820042604,0.16482222687620968
0.3,1.0,68.52629630345271,0.16160483487580538
0.3,1.0,69.68279848782338,0.15833488170511553
0.3,1.0,70.85881868753421,0.15499655967961976
0.3,1.0,72.05468630353916,0.1517754657706159
0.3,1.0,73.27073629601465,0.1486663141635585
0.3,1.0,74.5073092781812,0.14566378505707062
0.3,1.0,75.76475161170852,0.1427634319635255
0.3,1.0,77.04341550373073,0.13970608400029663
0.3,1.0,78.34365910549901,0.13667824755090252
0.3,1.0,79.66584661269887,0.13377165284711776
0.3,1.0,81.01034836746076,0.13098722026312357
0.3,1.0,82.37754096209213,0.12829736986941648
0.3,1.0,83.76780734456032,0.1256975733657958
0.3,1.0,85.18153692575534,0.12288981922757991
0.3,1.0,86.61912568856323,0.12017882597277926
0.3,1.0,88.08097629878006,0.11756951253559343
0.3,1.0,89.56749821789782,0.1150569178534054
0.3,1.0,91.07910781779381,0.11263641436592331
0.3,1.0,92.61622849735552,0.1102524379900017
0.3,1.0,94.17929080107395,0.10773885691756886
0.3,1.0,95.76873253963811,0.1053192930457105
0.3,1.0,97.38499891256511,0.10298921733432068
0.3,1.0,99.02854263289956,0.1007443665519094
0.3,1.0,100.69982405401764,0.09858072517919866
0.3,1.0,102.39931129857108,0.096392478361814
0.3,1.0,104.1274803896079,0.09415185970368872
0.3,1.0,105.88481538390441,0.0920002094020252
0.3,1.0,107.67180850755013,0.08992520364204316
0.3,1.0,109.48896029381763,0.08792517548768543
0.3,1.0,111.3367797233627,0.08599684625132546
